Library ID,Submission Year,Library Name,Street Address,City,State,Longitude,Latitude
SC0027,2015,LEXINGTON COUNTY PUBLIC LIBRARY SYSTEM,5440 AUGUSTA ROAD,LEXINGTON,SC,-81.220203,33.974548
SC0034,2015,PICKENS COUNTY LIBRARY SYSTEM,304 BILTMORE ROAD,EASLEY,SC,-82.579592,34.825224
SC0035,2015,RICHLAND COUNTY PUBLIC LIBRARY,1431 ASSEMBLY STREET,COLUMBIA,SC,-81.036955,34.00436
SD0002,2015,ALCESTER PUBLIC LIBRARY,500 DAKOTA,ALCESTER,SD,-96.6295369,43.0248104
SD0003,2015,BERESFORD PUBLIC LIBRARY,115 SOUTH THIRD STREET,BERESFORD,SD,-96.774079,43.079840000000004
SD0005,2015,CANTON PUBLIC LIBRARY,225 N BROADWAY,CANTON,SD,-96.591499,43.302186
SD0006,2015,CENTERVILLE COMMUNITY LIBRARY,421 FLORIDA,CENTERVILLE,SD,-96.9569554,43.1192957
SD0010,2015,ELK POINT-JEFFERSON COMMUNITY/SCHOOL LIBRARY,402 S DOUGLAS,ELK POINT,SD,-96.68708509999999,42.683508700000004
SD0011,2015,ELKTON SCHOOL/COMMUNITY LIBRARY,508 BUFFALO ST,ELKTON,SD,-96.482612,44.231742
SD0015,2015,HURLEY PUBLIC LIBRARY,603 CENTER AVENUE,HURLEY,SD,-97.08950899999999,43.2829691
SD0016,2015,IRENE SCHOOL/COMMUNITY LIBRARY,130 E STATE ST,IRENE,SD,-97.1574384,43.085100700000005
SD0017,2015,LENNOX COMMUNITY LIBRARY,208 W. 5TH STREET,LENNOX,SD,-96.893929,43.350604
SD0021,2015,PARKER PUBLIC LIBRARY,115 N MAIN AVENUE,PARKER,SD,-97.1366117,43.3978486
SD0024,2015,TYNDALL PUBLIC LIBRARY,110 W 17TH AVE,TYNDALL,SD,-97.8642159,42.9922914
SD0027,2015,VIBORG PUBLIC LIBRARY,110 N MAIN,VIBORG,SD,-97.0815692,43.1704338
SD0030,2015,YANKTON COMMUNITY LIBRARY,515 WALNUT,YANKTON,SD,-97.3937292,42.8726456
SD0032,2015,HAMLIN-CODINGTON REGIONAL LIBRARY,3 8TH AVE. SE,WATERTOWN,SD,-97.11780390000001,44.8916302
SD0033,2015,WATERTOWN REGIONAL LIBRARY,160 6TH ST NE,WATERTOWN,SD,-97.1042516,44.9025539
SD0038,2015,HAZEL L. MEYER MEMORIAL LIBRARY,114 1ST STREET,DE SMET,SD,-97.554472,44.384948
SD0041,2015,GARY PUBLIC LIBRARY,1113 SUMMIT STREET,GARY,SD,-96.4548787,44.7934388
SD0042,2015,DOROTHEE PIKE MEMORIAL LIBRARY,225 N MAIN AVE,LAKE PRESTON,SD,-97.37730970000001,44.3626221
SD0044,2015,SISSETON MEMORIAL LIBRARY,305 E MAPLE ST,SISSETON,SD,-97.04667370000001,45.6637723
SD0045,2015,WAUBAY PUBLIC LIBRARY,94 NORTH MAIN ST,WAUBAY,SD,-97.3047412,45.3296737
SD0046,2015,WEBSTER PUBLIC LIBRARY,800 MAIN STREET,WEBSTER,SD,-97.5201164,45.3333164
SD0050,2015,HANSON COMMUNITY LIBRARY,600 JUNIPER STREET,ALEXANDRIA,SD,-97.7842098,43.65403189999999
SD0052,2015,AVON PUBLIC LIBRARY,116 N. MAIN STREET,AVON,SD,-98.0600957,43.003971899999996
SD0061,2015,KIMBALL PUBLIC LIBRARY,140 N MAIN SUITE 104,KIMBALL,SD,-98.9580873,43.7479317
SD0067,2015,PARKSTON PUBLIC LIBRARY,110 W MAIN ST,PARKSTON,SD,-97.9860911,43.394737
SD0068,2015,PLANKINTON COMMUNITY LIBRARY,404 E DAVENPORT,PLANKINTON,SD,-98.48168100000001,43.710182
SD0070,2015,HANSON-MCCOOK REGIONAL LIBRARY,306 MAIN STREET,SPENCER,SD,-97.5940417,43.726461799999996
SD0072,2015,WAGNER PUBLIC LIBRARY,106 SHERIDAN AVE,WAGNER,SD,-98.28927709999999,43.0807847
SD0074,2015,WHITE LAKE COMMUNITY LIBRARY,111 MAIN ST,WHITE LAKE,SD,-98.71397900000001,43.727539
SD0083,2015,EMMA BURNHAM PUBLIC LIBRARY,403 MAIN ST,FREDERICK,SD,-98.5066,45.832316999999996
SD0095,2015,BURKE PUBLIC LIBRARY,704 MAIN,BURKE,SD,-99.2922122,43.18340429999999
SD0096,2015,GREGORY PUBLIC LIBRARY,112 EAST FIFTH STREET,GREGORY,SD,-99.4305445,43.2311561
SD0100,2015,WAKONDA COMMUNITY LIBRARY,202 NEBRASKA ST,WAKONDA,SD,-97.11005,43.004897
SD0103,2015,PRESHO PUBLIC LIBRARY,108 MAIN,PRESHO,SD,-100.0587655,43.90202120000001
SD0116,2015,BELLE FOURCHE PUBLIC LIBRARY,905 5TH AVE,BELLE FOURCHE,SD,-103.8536273,44.6688491
SD0118,2015,DEADWOOD PUBLIC LIBRARY,435 WILLIAMS ST,DEADWOOD,SD,-103.72664,44.3803507
SD0123,2015,PHOEBE APPERSON HEARST FREE LIBRARY,315 WEST MAIN,LEAD,SD,-103.7664474,44.3519705
SD0125,2015,GRACE BALLOCH MEMORIAL LIBRARY,625 NORTH FIFTH STREET,SPEARFISH,SD,-103.8602589,44.4890553
SD0126,2015,STURGIS PUBLIC LIBRARY,"1040 2ND STREET, SUITE 101",STURGIS,SD,-103.5127546,44.4138265
SD0128,2015,WHITEWOOD PUBLIC LIBRARY,1201 ASH ST,WHITEWOOD,SD,-103.6369556,44.4636654
SD0129,2015,CLEAR LAKE CITY LIBRARY,125 3RD AVE S,CLEAR LAKE,SD,-96.682572,44.758649299999995
SD0131,2015,KENNEBEC PUBLIC LIBRARY,203 S MAIN,KENNEBEC,SD,-99.86203409999999,43.9039016
SD0138,2015,TRIPP PUBLIC LIBRARY,105 S SLOAN STREET,TRIPP,SD,-97.96703740000001,43.2264285
SD0141,2015,SIOUXLAND LIBRARIES,200 NORTH DAKOTA AVE,SIOUX FALLS,SD,-96.7298037,43.5487525
SD0148,2015,SISSETON WAHPETON COMMUNITY COLLEGE LIBRARY,BIA ROAD 700,SISSETON,SD,-97.059139,45.661904
SD0155,2015,HUDSON PUBLIC LIBRARY,316 WHEELOCK,HUDSON,SD,-96.453576,43.130359999999996
SD0158,2015,HARRISBURG COMMUNITY LIBRARY,200 WILLOW ST. STE. A,HARRISBURG,SD,-96.699198,43.431512
SD0160,2015,IHANKTONWAN COMMUNITY/COLLEGE LIBRARY,200 S MAIN,MARTY,SD,-98.293205,43.079877
SD0161,2015,TEA COMMUNITY LIBRARY,500 W. BRIAN,TEA,SD,-96.84394,43.453756
TN0001,2015,GILES COUNTY PUBLIC LIBRARY,122 SOUTH SECOND STREET,PULASKI (S),TN,-87.032057,35.198712
TN0005,2015,MAURY COUNTY PUBLIC LIBRARY,211 WEST EIGHTH STREET,COLUMBIA (S),TN,-87.036568,35.613731
TN0008,2015,WILLIAMSON COUNTY PUBLIC LIBRARY,1314 COLUMBIA AVE,FRANKLIN,TN,-86.8741641,35.912246
TN0009,2015,THE BRENTWOOD LIBRARY,8109 CONCORD ROAD,BRENTWOOD,TN,-86.790196,35.996691999999996
TN0013,2015,BEENE-PEARSON PUBLIC LIBRARY,208 ELM AVENUE,SOUTH PITTSBURG,TN,-85.70579599999999,35.013172999999995
TN0014,2015,JASPER PUBLIC LIBRARY,14 WEST SECOND STREET,JASPER,TN,-85.62607109999999,35.0754086
TN0015,2015,ORENA HUMPHREYS PUBLIC LIBRARY,1130 NORTH MAIN STREET,WHITWELL,TN,-85.517786,35.204113
TN0021,2015,ALTAMONT PUBLIC LIBRARY,1433 MAIN STREET,ALTAMONT,TN,-85.722726,35.427736100000004
TN0023,2015,BARBARA REYNOLDS CARR MEMORIAL LIBRARY,1304 OLD KNOXVILLE ROAD,TAZEWELL,TN,-83.581407,36.4487351
TN0024,2015,JACKSBORO PUBLIC LIBRARY,"585 MAIN STREET, SUITE 201",JACKSBORO,TN,-84.1829502,36.33021289999999
TN0025,2015,WARTBURG PUBLIC LIBRARY,514 SPRING ST.,WARTBURG,TN,-84.5973139,36.103894700000005
TN0027,2015,CLINTON PUBLIC LIBRARY,118 SOUTH HICKS STREET,CLINTON,TN,-84.13574799999999,36.099056
TN0028,2015,HUNTSVILLE PUBLIC LIBRARY,314 COURT HOUSE SQUARE,HUNTSVILLE,TN,-84.447583,36.366937
TN0029,2015,MAYNARDVILLE PUBLIC LIBRARY,296 MAIN STREET,MAYNARDVILLE,TN,-83.81157900000001,36.243120000000005
TN0031,2015,CROCKETT COUNTY LIBRARY,261 EAST CHURCH STREET,ALAMO,TN,-89.11406559999999,35.7865355
TN0033,2015,NEWBERN CITY LIBRARY,220 E. MAIN STREET,NEWBERN,TN,-89.26218399999999,36.1130114
TN0036,2015,TIPTONVILLE PUBLIC LIBRARY,126 TIPTON STREET,TIPTONVILLE,TN,-89.47794300000001,36.379225
TN0037,2015,RIDGELY PUBLIC LIBRARY,134 N. MAIN STREET,RIDGELY,TN,-89.4875057,36.2641732
TN0038,2015,TIPTON COUNTY PUBLIC LIBRARY,300 WEST CHURCH AVENUE,COVINGTON,TN,-89.6498162,35.5622348
TN0039,2015,MUNFORD TIPTON COUNTY MEMORIAL LIBRARY,1476 MUNFORD AVENUE,MUNFORD,TN,-89.814188,35.448516999999995
TN0040,2015,LAUDERDALE COUNTY LIBRARY,120 LAFAYETTE STREET,RIPLEY,TN,-89.5273205,35.74721160000001
TN0042,2015,LENOIR CITY PUBLIC LIBRARY,100 WEST BROADWAY,LENOIR CITY,TN,-84.265982,35.790966
TN0043,2015,MEIGS-DECATUR PUBLIC LIBRARY,120 MEMORIAL DRIVE,DECATUR,TN,-84.789722,35.514613
TN0044,2015,ROCKWOOD PUBLIC LIBRARY,117 NORTH FRONT STREET,ROCKWOOD,TN,-84.686663,35.867732200000006
TN0045,2015,MADISONVILLE PUBLIC LIBRARY,"4023 HIGHWAY 411 NORTH, UNIT C",MADISONVILLE,TN,-84.34415,35.529401
TN0046,2015,SWEETWATER PUBLIC LIBRARY,210 MAYES AVENUE,SWEETWATER,TN,-84.46162159999999,35.6026777
TN0047,2015,CLEVELAND BRADLEY COUNTY LIBRARY,795 CHURCH STREET NE,CLEVELAND,TN,-84.8719724,35.1632519
TN0048,2015,HARRIMAN PUBLIC LIBRARY,601 WALDEN STREET,HARRIMAN,TN,-84.5503097,35.9332342
TN0049,2015,CLYDE W. RODDY PUBLIC LIBRARY,371 FIRST AVENUE,DAYTON,TN,-85.014027,35.493975
TN0051,2015,KINGSTON PUBLIC LIBRARY,1004 BRADFORD WAY,KINGSTON,TN,-84.5207446,35.8659039
TN0052,2015,E. G. FISHER PUBLIC LIBRARY,1289 INGLESIDE AVENUE,ATHENS,TN,-84.5825604,35.455613299999996
TN0057,2015,COFFEE COUNTY LANNOM MEMORIAL PUBLIC LIBRARY,312 NORTH COLLINS STREET,TULLAHOMA,TN,-86.218939,35.3604774
TN0058,2015,COFFEE COUNTY-MANCHESTER PUBLIC LIBRARY,1005 HILLSBORO BLVD.,MANCHESTER,TN,-86.0781921,35.4738334
TN0061,2015,MOORE COUNTY PUBLIC LIBRARY,17 LYNCHBURG HWY.,LYNCHBURG,TN,-86.373261,35.283646000000005
TN0063,2015,FRED A. VAUGHT MEMORIAL LIBRARY,211 WHITE OAK STREET,HARTSVILLE,TN,-86.16154499999999,36.394517
TN0064,2015,LEBANON-WILSON COUNTY PUBLIC LIBRARY,108 SOUTH HATTON AVENUE,LEBANON,TN,-86.29877890000002,36.208133200000006
TN0066,2015,OAK RIDGE PUBLIC LIBRARY,1401 OAK RIDGE TURNPIKE,OAK RIDGE (IN),TN,-84.26162,36.013518
TN0067,2015,KINGSPORT PUBLIC LIBRARY,400 BROAD STREET,KINGSPORT (S),TN,-82.55893,36.548646000000005
TN0068,2015,EAST RIDGE CITY LIBRARY,1517 TOMBRAS AVENUE,EAST RIDGE (IN),TN,-85.2414,34.995061
TN0069,2015,TOWN OF SIGNAL MOUNTAIN LIBRARY,1114 JAMES BOULEVARD,SIGNAL MOUNTAIN,TN,-85.3357903,35.133726700000004
TN0070,2015,RUTLEDGE PUBLIC LIBRARY,8030 RUTLEDGE PIKE,RUTLEDGE,TN,-83.5157431,36.28058720000001
TN0072,2015,MORRISTOWN-HAMBLEN PUBLIC LIBRARY,417 WEST MAIN STREET,MORRISTOWN,TN,-83.296112,36.211735
TN0074,2015,DANDRIDGE MEMORIAL LIBRARY,1235 CIRCLE DRIVE,DANDRIDGE,TN,-83.41537530000001,36.0141559
TN0075,2015,JEFFERSON CITY PUBLIC LIBRARY,1427 RUSSELL AVE,JEFFERSON CITY,TN,-83.49290699999999,36.116769
TN0076,2015,SEVIER COUNTY PUBLIC LIBRARY SYSTEM,408 HIGH STREET,SEVIERVILLE (S),TN,-83.558898,35.863419
TN0077,2015,ANNA PORTER PUBLIC LIBRARY,158 PROFFITT ROAD,GATLINBURG,TN,-83.4486113,35.7329466
TN0078,2015,STOKELY MEMORIAL LIBRARY,383 EAST BROADWAY,NEWPORT,TN,-83.182226,35.966325
TN0081,2015,CARROLL COUNTY LIBRARY,"625 HIGH STREET, SUITE 102",HUNTINGDON,TN,-88.4082424,36.023629
TN0083,2015,GIBSON COUNTY MEMORIAL LIBRARY,303 HIGH STREET,TRENTON,TN,-88.943175,35.973022
TN0084,2015,HUMBOLDT PUBLIC LIBRARY,115 S. 16TH AVE.,HUMBOLDT,TN,-88.9150941,35.819644700000005
TN0085,2015,MILDRED G. FIELDS MEMORIAL LIBRARY,1075A E. VAN HOOK STREET,MILAN,TN,-88.7521169,35.917487
TN0087,2015,OBION COUNTY PUBLIC LIBRARY,1221 EAST REELFOOT AVENUE,UNION CITY,TN,-89.0451918,36.4135199
TN0088,2015,NED R. MCWHERTER WEAKLEY COUNTY LIBRARY,341 LINDEN STREET,DRESDEN,TN,-88.705863,36.287566999999996
TN0089,2015,C. E. WELDON PUBLIC LIBRARY,100 MAIN STREET,MARTIN,TN,-88.850199,36.343145
TN0092,2015,DECATUR COUNTY PUBLIC LIBRARY,20 WEST MARKET STREET,DECATURVILLE,TN,-88.126571,35.582356
TN0093,2015,PARSONS PUBLIC LIBRARY,535 TN AVE S.,PARSONS,TN,-88.124166,35.653560999999996
TN0094,2015,BOLIVAR HARDEMAN COUNTY LIBRARY,213 NORTH WASINGTON ST.,BOLIVAR,TN,-88.9891077,35.2573794
TN0095,2015,HARDIN COUNTY LIBRARY,1365 PICKWICK STREET,SAVANNAH,TN,-88.245636,35.207591
TN0097,2015,JACK MCCONNICO MEMORIAL LIBRARY,225 OAK GROVE RD.,SELMER,TN,-88.573185,35.161396
TN0098,2015,"IRVING MEEK JR., PUBLIC LIBRARY",204 WEST MAIN STREET,ADAMSVILLE,TN,-88.393179,35.2359509
TN0105,2015,MACON COUNTY PUBLIC LIBRARY,311 CHURCH STREET,LAFAYETTE,TN,-86.0307273,36.5216499
TN0107,2015,PICKETT COUNTY LIBRARY,79 PICKETT SQUARE ANNEX,BYRDSTOWN,TN,-85.13825899999999,36.569097
TN0117,2015,WHITE HOUSE INN LIBRARY,412 HIGHWAY 76,WHITE HOUSE,TN,-86.641279,36.475643
TN0119,2015,GALLATIN PUBLIC LIBRARY OF SUMNER COUNTY,123 EAST MAIN STREET,GALLATIN,TN,-86.445425,36.388539
TN0120,2015,HENDERSONVILLE PUBLIC LIBRARY OF SUMNER COUNTY,140 SAUNDERSVILLE ROAD,HENDERSONVILLE,TN,-86.583949,36.327935
TN0121,2015,PORTLAND PUBLIC LIBRARY OF SUMNER COUNTY,301 PORTLAND BOULEVARD,PORTLAND,TN,-86.50952059999999,36.5824554
TN0123,2015,ELIZABETHTON CARTER COUNTY PUBLIC LIBRARY,201 N. SYCAMORE STREET,ELIZABETHTON,TN,-82.2148185,36.3489186
TN0124,2015,WASHINGTON COUNTY PUBLIC LIBRARY,200 SABIN DRIVE,JONESBOROUGH,TN,-82.472468,36.295722999999995
TN0125,2015,SULLIVAN COUNTY PUBLIC LIBRARY,1655 BLOUNTVILLE BOULEVARD,BLOUNTVILLE,TN,-82.316259,36.532426
TN0126,2015,JOHNSON CITY PUBLIC LIBRARY,100 WEST MILLARD STREET,JOHNSON CITY,TN,-82.3536479,36.3196107
TN0128,2015,UNICOI COUNTY PUBLIC LIBRARY,201 NOLICHUCKY AVE,ERWIN,TN,-82.4216115,36.1426372
TN0129,2015,GREENEVILLE-GREENE COUNTY PUBLIC LIBRARY,210 N. MAIN STREET,GREENEVILLE,TN,-82.8301189,36.164534700000004
TN0132,2015,CHATTANOOGA PUBLIC LIBRARY,1001 BROAD STREET,CHATTANOOGA (S),TN,-85.310418,35.044889000000005
TN0134,2015,MEMPHIS PUBLIC LIBRARY AND INFORMATION CENTER,3030 POPLAR AVENUE,MEMPHIS (S),TN,-89.962027,35.132895
TN0135,2015,NASHVILLE PUBLIC LIBRARY,615 CHURCH STREET,NASHVILLE,TN,-86.782005,36.162369
TN0136,2015,WESTMORELAND PUBLIC LIBRARY,2305 EPPERSON SPRINGS ROAD,WESTMORELAND,TN,-86.246812,36.56279
TN0175,2015,LA VERGNE PUBLIC LIBRARY,5063 MURFREESBORO ROAD,LA VERGNE,TN,-86.5834071,36.0224805
TN0193,2015,ONEIDA PUBLIC LIBRARY,290 SOUTH MAIN ST.,ONEIDA,TN,-84.5127286,36.500681400000005
TN0194,2015,MT. JULIET-HARVEY FREEMAN PUBLIC LIBRARY,2765 NORTH MT. JULIET RD.,MT. JULIET,TN,-86.51638299999999,36.208379
TN0196,2015,WHITE PINE PUBLIC LIBRARY,1708 MAIN ST,WHITE PINE,TN,-83.28611,36.108283
TN0197,2015,LAKE CITY PUBLIC LIBRARY,226 NORTH MAIN ST.,ROCKY TOP,TN,-84.1572312,36.2227855
TN0200,2015,VONORE PUBLIC LIBRARY,611 CHURCH STREET,VONORE,TN,-84.2449166,35.59094520000001
TN0202,2015,COALFIELD PUBLIC LIBRARY,112 JERRY JONES ROAD,COALFIELD,TN,-84.414858,36.03374
TN0205,2015,MCIVER'S GRANT PUBLIC LIBRARY,410 WEST COURT STREET,DYERSBURG,TN,-89.38954,36.033171
TN0206,2015,GERMANTOWN COMMUNITY LIBRARY,1925 EXETER ROAD,GERMANTOWN,TN,-89.80212,35.096368
TN0207,2015,"LUCIUS E. AND ELSIE C. BURCH, JR. LIBRARY",501 POPLAR VIEW PKWY,COLLIERVILLE,TN,-89.6999777,35.0509586
TN0208,2015,MILLINGTON PUBLIC LIBRARY,4858 NAVY ROAD,MILLINGTON,TN,-89.901577,35.341351
TN0211,2015,COLLEGEDALE PUBLIC LIBRARY,9318 APISON PIKE,COLLEGEDALE,TN,-85.015573,35.058446
TN8003,2015,MINOR HILL PUBLIC LIBRARY,108 PICKETT DRIVE,MINOR HILL,TN,-87.1607466,35.0570014
TN8004,2015,SPRING HILL PUBLIC LIBRARY,144 KEDRON PARKWAY,SPRING HILL,TN,-86.938186,35.749362
TN8005,2015,BEERSHEBA SPRINGS PUBLIC LIBRARY,19683 STATE ROUTE 56,BEERSHEBA SPRINGS,TN,-85.66125790000001,35.465584
TN8006,2015,COALMONT PUBLIC LIBRARY,7426 SR 56,COALMONT,TN,-85.7038447,35.337771000000004
TN8007,2015,MAY JUSTUS MEMORIAL LIBRARY,24 DIXIE LEE AVENUE,MONTEAGLE,TN,-85.82678299999999,35.239058
TN8008,2015,PALMER PUBLIC LIBRARY,HWY.108,PALMER,TN,-85.6404745,35.369193700000004
TN8010,2015,CARYVILLE PUBLIC LIBRARY,"4839 OLD HIGHWAY 63, SUITE 2",CARYVILLE,TN,-84.2281069,36.305813
TN8011,2015,BRICEVILLE PUBLIC LIBRARY,111 SLATESTONE ROAD,BRICEVILLE,TN,-84.1832897,36.177708200000005
TN8012,2015,DEER LODGE PUBLIC LIBRARY,110 CORINNE AVE,DEER LODGE,TN,-84.855174,36.216735
TN8013,2015,JELLICO PUBLIC LIBRARY,104 NORTH MAIN STREET,JELLICO,TN,-84.12683309999998,36.587734399999995
TN8014,2015,LAFOLLETTE PUBLIC LIBRARY,201 SOUTH 9TH STREET,LAFOLLETTE,TN,-84.125411,36.37661
TN8015,2015,LUTTRELL PUBLIC LIBRARY,115 PARK ROAD,LUTTRELL,TN,-83.7982604,36.2093936
TN8016,2015,NORRIS COMMUNITY LIBRARY,ONE NORRIS SQUARE,NORRIS,TN,-84.0703506,36.1972098
TN8017,2015,PETROS PUBLIC LIBRARY,208 MAIN STREET,PETROS,TN,-84.441843,36.095743
TN8018,2015,SUNBRIGHT PUBLIC LIBRARY,142 MELTON DRIVE,SUNBRIGHT,TN,-84.690263,36.255377
TN8019,2015,WINFIELD PUBLIC LIBRARY,275 PINE GROVE ROAD,WINFIELD,TN,-84.44990179999999,36.552150399999995
TN8020,2015,OAKDALE PUBLIC LIBRARY,212 QUEEN STREET,OAKDALE,TN,-84.560532,35.98392
TN8021,2015,HALLS PUBLIC LIBRARY,110 NORTH CHURCH STREET,HALLS,TN,-89.3959788,35.8755814
TN8022,2015,HAMILTON PARKS PUBLIC LIBRARY,74 PARKS PLAZA,TRIMBLE,TN,-89.1957409,36.20184879999999
TN8023,2015,GREENBACK PUBLIC LIBRARY,6889 MORGANTON ROAD,GREENBACK,TN,-84.17746,35.659043
TN8024,2015,LOUDON PUBLIC LIBRARY,210 RIVER ROAD,LOUDON,TN,-84.34517,35.7393699
TN8025,2015,PHILADELPHIA PUBLIC LIBRARY,714 THOMPSON ST.,PHILADELPHIA,TN,-84.4038589,35.678495299999994
TN8026,2015,CALHOUN PUBLIC LIBRARY,746 HWY 163,CALHOUN,TN,-84.74708829999999,35.2955584
TN8027,2015,ENGLEWOOD PUBLIC LIBRARY,35 CARROLL STREET,ENGLEWOOD,TN,-84.484252,35.420466
TN8031,2015,ETOWAH CARNEGIE LIBRARY,723 OHIO AVENUE,ETOWAH,TN,-84.52614190000001,35.3245295
TN8032,2015,NIOTA PUBLIC LIBRARY,11 EAST MAIN STREET,NIOTA,TN,-84.5479673,35.5141245
TN8033,2015,TELLICO PLAINS PUBLIC LIBRARY,209 HIGHWAY 165,TELLICO PLAINS,TN,-84.2996816,35.3670523
TN8034,2015,WEST POLK PUBLIC LIBRARY,126 POLK STREET,BENTON,TN,-84.6573003,35.1670594
TN8037,2015,GRAYSVILLE PUBLIC LIBRARY,151 MILL STREET,GRAYSVILLE,TN,-85.079081,35.445807
TN8038,2015,OLIVER SPRINGS PUBLIC LIBRARY,610 WALKER AVENUE.,OLIVER SPRINGS,TN,-84.3453884,36.04431760000001
TN8039,2015,PUBLIC LIBRARY AT TELLICO VILLAGE,300 IRENE LANE,LOUDON,TN,-84.2648502,35.683127899999995
TN8041,2015,MT. CARMEL LIBRARY,100 1/2 MAIN STREET,MT. CARMEL,TN,-82.65812700000001,36.543098
TN8042,2015,COSBY COMMUNITY LIBRARY,"3292 COSBY HWY, SUITE 1",COSBY,TN,-83.2228815,35.8428264
TN8043,2015,MARIE ELLISON MEMORIAL LIBRARY,480 S. HWY 107,DEL RIO,TN,-83.017596,35.903315
TN8044,2015,PARROTTSVILLE COMMUNITY LIBRARY,2060 CANARY DRIVE,PARROTTSVILLE,TN,-83.09147440000001,36.008365000000005
TN8045,2015,BEAN STATION PUBLIC LIBRARY,895 BROADWAY DRIVE,BEAN STATION,TN,-83.2813314,36.3295114
TN8046,2015,BLAINE PUBLIC LIBRARY,220 INDIAN RIDGE ROAD,BLAINE,TN,-83.7012,36.1536304
TN8047,2015,WASHBURN PUBLIC LIBRARY,7715 HIGHWAY 131,WASHBURN,TN,-83.5857527,36.2968174
TN8048,2015,PARROTT-WOOD MEMORIAL LIBRARY,3133 W. OLD ANDREW JOHNSON HWY.,STRAWBERRY PLAINS,TN,-83.6855745,36.0632403
TN8049,2015,MCKENZIE MEMORIAL LIBRARY,15 N. BROADWAY,MCKENZIE,TN,-88.518496,36.131341
TN8050,2015,GLEASON MEMORIAL LIBRARY,105 COLLEGE,GLEASON,TN,-88.611712,36.213336
TN8051,2015,DR. NATHAN PORTER LIBRARY,228 NORTH FRONT ST.,GREENFIELD,TN,-88.800372,36.155691
TN8052,2015,SHARON PUBLIC LIBRARY,133 MAIN ST.,SHARON,TN,-88.8280919,36.2336436
TN8053,2015,LEE OLA ROBERTS LIBRARY,140 W. MAIN ST.,WHITEVILLE,TN,-89.1527153,35.3251927
TN8056,2015,MOSHEIM PUBLIC LIBRARY,730 MAIN STREET,MOSHEIM,TN,-82.95505279999999,36.1918941
TN8059,2015,PIGEON FORGE PUBLIC LIBRARY,2449 LIBRARY DRIVE,PIGEON FORGE,TN,-83.58178000000001,35.807508899999995
TX0001,2015,ABERNATHY PUBLIC LIBRARY,811 AVE D,ABERNATHY,TX,-101.840238,33.5882742
TX0003,2015,DALLAS PUBLIC LIBRARY,1515 YOUNG ST,DALLAS,TX,-96.796838,32.777871000000005
TX0005,2015,JONES PUBLIC LIBRARY,801 S CLEVELAND ST STE A,DAYTON,TX,-94.885981,30.037919
TX0006,2015,DELEON CITY COUNTY LIBRARY,125 E REYNOSA AVE,DE LEON,TX,-98.536364,32.108804
TX0007,2015,DECATUR PUBLIC LIBRARY,1700 S FM 51,DECATUR,TX,-97.5949707,33.2216288
TX0008,2015,DEER PARK PUBLIC LIBRARY,3009 CENTER ST,DEER PARK,TX,-95.123312,29.683814
TX0011,2015,DENISON PUBLIC LIBRARY,300 W GANDY ST,DENISON,TX,-96.53877299999999,33.757435
TX0012,2015,DENTON PUBLIC LIBRARY,502 OAKLAND ST,DENTON,TX,-97.1313422,33.2182277
TX0015,2015,DRISCOLL PUBLIC LIBRARY,202 E HONDO AVE,DEVINE,TX,-98.9047661,29.1396896
TX0016,2015,TLL TEMPLE MEMORIAL LIBRARY & ARCHIVES,300 PARK ST,DIBOLL,TX,-94.781681,31.1895716
TX0017,2015,DICKINSON PUBLIC LIBRARY,4411 HWY 3,DICKINSON,TX,-95.0507058,29.459630600000004
TX0019,2015,DONNA PUBLIC LIBRARY,301 S MAIN ST,DONNA,TX,-98.05462170000001,26.168743799999998
TX0020,2015,DUBLIN PUBLIC LIBRARY,206 W BLACKJACK ST,DUBLIN,TX,-98.343785,32.085509
TX0022,2015,DUNCANVILLE PUBLIC LIBRARY,201 JAMES COLLINS BLVD,DUNCANVILLE,TX,-96.9060138,32.6486269
TX0026,2015,CENTENNIAL MEMORIAL LIBRARY,210 S LAMAR ST,EASTLAND,TX,-98.81902099999999,32.4005898
TX0028,2015,DUSTIN MICHAEL SEKULA MEMORIAL LIBRARY,1906 S CLOSNER BLVD,EDINBURG,TX,-98.1654995,26.2836228
TX0030,2015,EL PASO PUBLIC LIBRARY,501 N OREGON ST,EL PASO,TX,-106.4899356,31.7605179
TX0033,2015,ELSA PUBLIC LIBRARY,711 N HIDALGO ST,ELSA,TX,-98.00138879999999,26.298786600000003
TX0037,2015,EULESS PUBLIC LIBRARY,201 N ECTOR DR,EULESS,TX,-97.091451,32.839613
TX0039,2015,FAIRFIELD LIBRARY,350 W MAIN ST,FAIRFIELD,TX,-96.16354229999999,31.7263106
TX0041,2015,FARMERS BRANCH MANSKE PUBLIC LIBRARY,13613 WEBB CHAPEL RD,FARMERS BRANCH,TX,-96.8732579,32.931551
TX0042,2015,CHARLES J RIKE MEMORIAL LIBRARY,203 ORANGE AVE,FARMERSVILLE,TX,-96.35859620000001,33.1613581
TX0043,2015,FERRIS PUBLIC LIBRARY,301 E 10TH ST,FERRIS,TX,-96.6628187,32.5302649
TX0045,2015,SAM FORE JR WILSON COUNTY PUBLIC LIBRARY,1 LIBRARY LN,FLORESVILLE,TX,-98.15776340000001,29.130586800000003
